product_name,brand_slug,category_slug,subcategory,gender,price,original_price,availability,product_url,product_image_url,store_slug
PUMA x HYROX Deviate NITRO 4 Men's Shoes,puma,mens-shoes,Men's Shoes and Sneakers,Men,180.0,180.0,In Stock,https://us.puma.com/us/en/men/shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/314155/01/sv01/fnd/PNA/fmt/png/PUMA-x-HYROX-Deviate-NITROâ¢-4-Men's-Shoes",puma-store
PUMA x NAHMIAS Speedcat Sneakers,puma,mens-shoes,Men's Shoes and Sneakers,Men,160.0,160.0,In Stock,https://us.puma.com/us/en/men/shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/407189/01/sv01/fnd/PNA/fmt/png/PUMA-x-NAHMIAS-Speedcat-Sneakers",puma-store
Club C Revenge Vintage Shoes,reebok,shoes,Shoes,Unisex,95.0,95.0,In Stock,https://www.reebok.com/products/reebok-club-c-revenge-vintage-shoes-chalk-chalk-brown-162073,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100262314_SLC_eCom_large.jpg,reebok-store
Club C 85 Vintage Shoes,reebok,shoes,Shoes,Unisex,85.0,85.0,In Stock,https://www.reebok.com/products/reebok-club-c-85-vintage-shoes-chalk-alabaster-vector-navy-103162,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100007796_SLC_eCom_large.jpg,reebok-store
Club C 85 Vintage Shoes (Green),reebok,shoes,Shoes,Unisex,85.0,85.0,In Stock,https://www.reebok.com/products/reebok-club-c-85-vintage-shoes-chalk-paperwhite-glen-green-103162,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100000317_SLC_eCom_s_large.jpg,reebok-store
Reebok x G-Unit G6 Men's Shoes,reebok,shoes,Shoes,Men,130.0,130.0,In Stock,https://www.reebok.com/products/reebok-reebok-x-g-unit-g6-mens-shoes-white-blue-red-118020,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/1x1_GUNIT4_large.jpg,reebok-store
Nano X5 Training Shoes,reebok,shoes,Shoes,Unisex,99.99,150.0,In Stock,https://www.reebok.com/products/reebok-nano-x5-training-shoes-black-grey-6-172449,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100279092_SLC_eCom_large.jpg,reebok-store
Club C 85 Vintage Shoes (Blue),reebok,shoes,Shoes,Unisex,85.0,85.0,In Stock,https://www.reebok.com/products/reebok-club-c-85-vintage-shoes-chalk-alabaster-essential-blue-103162,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100007794_SLC_eCom_large.jpg,reebok-store
Classic Leather Shoes - Little Kids,reebok,shoes,Shoes,Kids,50.0,50.0,In Stock,https://www.reebok.com/products/reebok-classic-leather-shoes-preschool-black-108737,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100000116_SLC_eCom_large.jpg,reebok-store
Angel Reese 1 Basketball Shoes,reebok,shoes,Shoes,Unisex,135.0,135.0,In Stock,https://www.reebok.com/products/reebok-angel-reese-1-shoes-expressive-pink-expressive-pink-black-160540,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100263426_SLC_eCom_large.jpg,reebok-store
Nano X5 Training Shoes (Red),reebok,shoes,Shoes,Unisex,99.99,140.0,In Stock,https://www.reebok.com/products/reebok-nano-x5-training-shoes-luxe-grey-retro-red-black-118837,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100225445_SLC_eCom_f2ab9bd0-2df2-4c4b-882c-12c9b6b21084_large.jpg,reebok-store
Women's Club C 85 Vintage Shoes,reebok,shoes,Shoes,Women,85.0,85.0,In Stock,https://www.reebok.com/products/reebok-club-c-85-vintage-shoes-chalk-alabaster-glen-green-100012,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100007797_SLC_eCom_s_large.jpg,reebok-store
Women's Freestyle Hi Shoes,reebok,shoes,Shoes,Women,80.0,80.0,In Stock,https://www.reebok.com/products/reebok-f-s-hi-womens-shoes-white-103475,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100000103_SLC_eCom_8611fee9-91f8-4f24-8807-4e3adaa9aa7c_large.jpg,reebok-store
Women's Freestyle Hi Shoes (2),reebok,shoes,Shoes,Women,80.0,80.0,In Stock,https://www.reebok.com/products/reebok-womens-f-s-hi-shoes-ftwr-white-blue-gum-158559,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/1x1_kg3_large.jpg,reebok-store
Nano X4 Training Shoes,reebok,shoes,Shoes,Unisex,79.99,140.0,In Stock,https://www.reebok.com/products/reebok-nano-x4-training-shoes-black-black-white-154862,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100253799_SLC_eCom_b75dacc1-a953-4561-b822-86444ad5f04d_large.jpg,reebok-store
Club C 85 Vintage Shoes (Gum),reebok,shoes,Shoes,Unisex,85.0,85.0,In Stock,https://www.reebok.com/products/reebok-club-c-85-vintage-shoes-chalk-black-gum-103162,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100233953_SLC_eCom_344a5c3a-417e-470d-8f9a-5eab8d77e2b6_large.jpg,reebok-store
Club C 85 Shoes,reebok,shoes,Shoes,Unisex,85.0,85.0,In Stock,https://www.reebok.com/products/reebok-club-c-85-shoes-white-sheer-grey-100050,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100000154_SLC_eCom_e8e16aea-6c4e-45a6-b3c7-2a2973581caa_large.jpg,reebok-store
Women's Zig Dynamica STR Shoes,reebok,shoes,Shoes,Women,44.99,75.0,In Stock,https://www.reebok.com/products/reebok-womens-zig-dynamica-str-running-shoes-white-glitch-aqua-143797,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100252501_SLC_eCom_large.jpg,reebok-store
Women's Zig Dynamica STR Shoes (2),reebok,shoes,Shoes,Women,44.99,75.0,In Stock,https://www.reebok.com/products/reebok-zig-dynamica-str-shoes-black-white-slvmt-112920,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100222244_SLC_eCom_large.jpg,reebok-store
Nano X5 Edge Training Shoes,reebok,shoes,Shoes,Unisex,150.0,150.0,In Stock,https://www.reebok.com/products/reebok-nano-x5-edge-training-shoes-black-grey-5-146092,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100244425_SLC_eCom_large.jpg,reebok-store
Nano X4 Training Shoes (Grey),reebok,shoes,Shoes,Unisex,79.99,140.0,In Stock,https://www.reebok.com/products/reebok-nano-x4-training-shoes-grey-4-grey-1-grey-6-154862,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100254234_SLC_eCom_8817039e-5f24-44dd-a4aa-add2015e023b_large.jpg,reebok-store
Women's Nano X4 Training Shoes,reebok,shoes,Shoes,Women,79.99,140.0,In Stock,https://www.reebok.com/products/reebok-womens-nano-x4-training-shoes-chalk-future-cyan-pink-blast-154884,https://cdn.shopify.com/s/files/1/0862/7834/0912/files/100253814_SLC_eCom_6769e8c5-4401-467d-8384-16346030aca0_large.jpg,reebok-store
